Time,Rate,RR,,
4/8/2020 15:42,87,567,,
4/8/2020 15:42,87,654,,
4/8/2020 15:42,88,655,,
4/8/2020 15:42,88,634,,
4/8/2020 15:42,88,640,,
4/8/2020 15:42,88,640,,
4/8/2020 15:42,89,689,,
4/8/2020 15:42,89,696,,
4/8/2020 15:42,89,748,,
4/8/2020 15:42,88,748,,
4/8/2020 15:42,88,670,,
4/8/2020 15:42,88,722,,
4/8/2020 15:42,88,722,,
4/8/2020 15:42,87,694,,
4/8/2020 15:42,87,714,,
4/8/2020 15:42,87,688,,
4/8/2020 15:42,87,688,,
4/8/2020 15:42,87,665,,
4/8/2020 15:42,86,722,,
4/8/2020 15:42,86,722,,
4/8/2020 15:42,86,710,,
4/8/2020 15:42,86,744,,
4/8/2020 15:42,86,744,,
4/8/2020 15:42,85,672,,
4/8/2020 15:42,85,668,,
4/8/2020 15:42,85,732,,
4/8/2020 15:42,85,732,,
4/8/2020 15:42,85,647,,
4/8/2020 15:42,85,679,,
4/8/2020 15:42,86,685,,
4/8/2020 15:42,86,685,,
4/8/2020 15:42,86,678,,
4/8/2020 15:42,86,640,,
4/8/2020 15:42,87,659,,
4/8/2020 15:42,87,659,,
4/8/2020 15:42,87,701,,
4/8/2020 15:42,87,694,,
4/8/2020 15:42,87,694,,
4/8/2020 15:42,87,705,,
4/8/2020 15:42,88,686,,
4/8/2020 15:42,87,702,,
4/8/2020 15:42,87,702,,
4/8/2020 15:42,87,715,,
4/8/2020 15:42,87,709,,
4/8/2020 15:42,87,709,,
4/8/2020 15:42,86,712,,
4/8/2020 15:42,86,713,,
4/8/2020 15:42,86,679,,
4/8/2020 15:42,86,679,,
4/8/2020 15:42,86,705,,
4/8/2020 15:42,86,668,,
4/8/2020 15:42,86,668,,
4/8/2020 15:43,86,755,,
4/8/2020 15:43,86,654,,
4/8/2020 15:43,86,674,,
4/8/2020 15:43,86,674,,
4/8/2020 15:43,86,688,,
4/8/2020 15:43,86,672,,
4/8/2020 15:43,86,707,,
4/8/2020 15:43,86,707,,
4/8/2020 15:43,87,566,,
4/8/2020 15:43,87,708,,
4/8/2020 15:43,87,664,,
4/8/2020 15:43,87,681,,
4/8/2020 15:43,88,681,,
4/8/2020 15:43,88,577,,
4/8/2020 15:43,89,547,,
4/8/2020 15:43,89,739,,
4/8/2020 15:43,89,739,,
4/8/2020 15:43,90,651,,
4/8/2020 15:43,90,696,,
4/8/2020 15:43,90,696,,
4/8/2020 15:43,90,731,,
4/8/2020 15:43,89,734,,
4/8/2020 15:43,89,734,,
4/8/2020 15:43,88,681,,
4/8/2020 15:43,88,757,,
4/8/2020 15:43,88,664,,
4/8/2020 15:43,87,664,,
4/8/2020 15:43,87,645,,
4/8/2020 15:43,87,700,,
4/8/2020 15:43,87,696,,
4/8/2020 15:43,87,696,,
4/8/2020 15:43,87,639,,
4/8/2020 15:43,87,639,,
4/8/2020 15:43,87,1376,,
4/8/2020 15:43,88,690,,
4/8/2020 15:43,88,690,,
4/8/2020 15:43,88,444,,
4/8/2020 15:43,88,725,,
4/8/2020 15:43,89,725,,
4/8/2020 15:43,89,669,,
4/8/2020 15:43,88,669,,
4/8/2020 15:43,89,400,,
4/8/2020 15:43,89,655,,
4/8/2020 15:43,89,655,,
4/8/2020 15:43,89,904,,
4/8/2020 15:43,90,554,,
4/8/2020 15:43,90,671,,
4/8/2020 15:43,91,671,,
4/8/2020 15:43,91,617,,
4/8/2020 15:43,91,650,,
4/8/2020 15:43,91,643,,
4/8/2020 15:43,92,643,,
4/8/2020 15:43,91,726,,
4/8/2020 15:43,90,738,,
4/8/2020 15:43,90,738,,
4/8/2020 15:43,90,729,,
4/8/2020 15:43,89,739,,
4/8/2020 15:43,89,683,,
4/8/2020 15:43,88,683,,
4/8/2020 15:43,88,668,,
4/8/2020 15:43,88,711,,
4/8/2020 15:43,88,711,,
4/8/2020 15:43,87,665,,
4/8/2020 15:43,87,722,,
4/8/2020 15:43,87,612,,
4/8/2020 15:43,88,612,,
4/8/2020 15:43,88,661,,
4/8/2020 15:43,87,624,,
4/8/2020 15:43,87,624,,
4/8/2020 15:43,87,892,,
4/8/2020 15:43,87,649,,
4/8/2020 15:43,87,610,,
4/8/2020 15:43,87,693,,
4/8/2020 15:43,87,693,,
4/8/2020 15:43,86,677,,
4/8/2020 15:43,87,731,,
4/8/2020 15:43,87,731,,
4/8/2020 15:43,87,600,,
4/8/2020 15:43,87,684,,
4/8/2020 15:43,87,661,,
4/8/2020 15:43,88,636,,
4/8/2020 15:43,88,636,,
4/8/2020 15:43,89,583,,
4/8/2020 15:43,89,662,,
4/8/2020 15:43,89,767,,
4/8/2020 15:43,89,767,,
4/8/2020 15:43,90,583,,
4/8/2020 15:43,89,664,,
4/8/2020 15:43,89,706,,
4/8/2020 15:43,89,706,,
4/8/2020 15:43,90,606,,
4/8/2020 15:43,90,645,,
4/8/2020 15:43,90,676,,
4/8/2020 15:43,90,676,,
4/8/2020 15:43,90,658,,
4/8/2020 15:43,91,653,,
4/8/2020 15:43,91,633,,
4/8/2020 15:43,91,633,,
4/8/2020 15:43,91,649,,
4/8/2020 15:43,91,680,,
4/8/2020 15:43,91,669,,
4/8/2020 15:43,91,669,,
4/8/2020 15:43,91,653,,
4/8/2020 15:43,91,672,,
4/8/2020 15:43,91,659,,
4/8/2020 15:43,91,659,,
4/8/2020 15:43,91,689,,
4/8/2020 15:43,90,661,,
4/8/2020 15:43,90,683,,
4/8/2020 15:43,91,574,,
4/8/2020 15:43,90,574,,
4/8/2020 15:43,91,621,,
4/8/2020 15:43,91,646,,
4/8/2020 15:43,91,607,,
4/8/2020 15:43,92,607,,
4/8/2020 15:43,92,653,,
4/8/2020 15:43,92,635,,
4/8/2020 15:43,92,635,,
4/8/2020 15:43,91,945,,
4/8/2020 15:43,91,894,,
4/8/2020 15:44,91,464,,
4/8/2020 15:44,92,464,,
4/8/2020 15:44,92,588,,
4/8/2020 15:44,92,851,,
4/8/2020 15:44,93,701,,
4/8/2020 15:44,93,430,,
4/8/2020 15:44,94,442,,
4/8/2020 15:44,94,442,,
4/8/2020 15:44,93,624,,
4/8/2020 15:44,93,635,,
